,Unnamed: 0,text,intent,intentId,len,labels
3070,7119,I have two mobile phones. One has added a transportation card. Can I add the same Zhang Jiaotong card to the other mobile phone?,Huawei Pay Transportation Card Introduction and Usage Guide,00154140377723915913286ed488ffbf,32,19
3071,1023,Can I scan WeChat?,What are the scan and payment code in my wallet?,00155313947935718914286ed488ffbf,10,230
3072,3105,Banks applying for credit card support,Banks applying for credit card support,00154140377758916739286ed488ffbf,10,138
3073,4923,Does the HUAWEI nova 5i Pro support the door key?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,18,70
3074,4603,"The NFC function is supported, and the access control system is invisible.",Number of keys and models that can be added,00154140377745116417286ed488ffbf,12,70
3075,1613,Will the eID be deleted when I restore my phone to its factory settings?,Will eIDs be automatically deleted after factory defaults are restored?,00154650767391447232286ed488dfeb,13,197
3076,5833,Why does the phone jump out of this thing as soon as it's on? How to remove it? It's a pain in the ass.,The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,26,49
3077,6643,"Hello, you have changed your phone. It's not Huawei.",Introduction to Traffic Card Migration,00154140377723915920286ed488ffbf,12,26
3078,7857,Why is there no preference when I recharge 50 by binding a UnionPay card starting with 62 for the first time?,Problem Set for the Activity of Subtracting 10 from 50 After Recharge,2.28047706973575E+17,23,315
3079,6767,"I would like to ask Jinjing Hebei card, recharge can be invoiced?",Obtain the top-up invoice of the Huawei Pay transportation card.,00154140377723915916286ed488ffbf,16,22
3080,2065,Disable app recommendation,How do I disable app push notifications with my Huawei ID?,00154648486244009923286ed488d1a3,6,190
3081,5846,Why does it come out with a Huawei Pay when I turn on the screen?,The Huawei Pay card swiping page is automatically displayed.,00154140377723915950286ed488ffbf,17,49
3082,6042,How to Swipe Traffic Cards for Consumption,A Method of Using Huawei Pay Traffic Card to Swipe the Consumption Quickly,00154140377723915946286ed488ffbf,12,46
3083,1691,Why can't I use Huawei payment?,Models that support Huawei Pay bank cards and the number of supported cards,00154650689943909952286ed488d1a3,8,196
3084,5613,What can I do if my phone/watch/band is lost or damaged and my traffic card balance is still on?,What can I do if my phone/watch/band is lost or damaged and my traffic card balance is still on?,00154140377742916360286ed488ffbf,21,56
3085,2280,Beijing Interoperability Cards Cannot Be Outbound,What should I do if I fail to leave the site after I swipe my card to enter the site for Beijing-Tianjin-Hebei interconnection?,00154520527512022277286ed488ffbf,9,171
3086,742,Can't I add an ID card to the Honor Play?,Added the requirements for the model and wallet version of the electronic certificate photo.,00156169164054901159286ed4895296,15,259
3087,5144,Which of the following cards cannot be simulated?,Solution to the Problem that the Card Does Not Respond When the Key Is Added,00154140377745116415286ed488ffbf,9,68
3088,2694,What can I do if I cannot log in to my Huawei phone after I replace it with a new one?,What can I do if I can't log in with my Huawei ID?,00154140377804317316286ed488ffbf,24,158
3089,7391,How to get an electronic license?,Method of Enabling the eID Service,00154140377719915879286ed488ffbf,7,7
3090,4670,I don't have a key to my phone.,Number of keys and models that can be added,00154140377745116417286ed488ffbf,9,70
3091,6027,Why does my phone keep vibrating after I swipe my card?,Why does the screen vibrate repeatedly after I have successfully swiped my card?,00154140377723915947286ed488ffbf,10,47
3092,7276,How do I cancel the eID card?,Deleting an eID,00154140377719915884286ed488ffbf,12,12
3093,2597,Forgetting the HUAWEI CLOUD Password,Forgot your Huawei ID password,00154140377804317328286ed488ffbf,7,161
3094,4895,The Huawei Pay access card is not displayed.,Number of keys and models that can be added,00154140377745116417286ed488ffbf,10,70
3095,4065,What can I do if I fail to add a bank card to Huawei Pay?,Failed to Add a Bank Card,00154140377750316549286ed488ffbf,24,93
3096,3127,How to delete a member card?,Method of deleting a member card,00154140377758916736286ed488ffbf,9,135
3097,7750,How to check whether the recharge amount is received in a full-level activity?,How to check whether the account balance is received after a subscriber recharges the account?,2.28054253233544E+17,17,332
3098,7406,Why don't we have an e-ID card?,Method of Enabling the eID Service,00154140377719915879286ed488ffbf,10,7
3099,7574,"Excuse me, can you?",salutes,00148816742528531742005056a6636a,6,4
3100,1115,Why did you take my money for no reason?,Unreasonable deduction from Huawei Pay,00155229823183456287286ed488dfeb,9,225
3101,5522,I can't swipe my traffic card.,Failed to swipe the transportation card in the Huawei Pay when taking a subway or bus.,00154140377742916362286ed488ffbf,6,58
3102,5097,Where can I set the access card?,Adding a Door Key,00154140377745116416286ed488ffbf,7,69
3103,4498,Why can't my key open the door?,Why can't I open the door if the key is added successfully?,00154140377745116419286ed488ffbf,13,72
3104,5707,Free card migration is supported by Hefei Tongzhi in the transportation card.,Can I change my mobile phone to another one?,00154140377723915955286ed488ffbf,19,52
3105,5407,I can't swipe the bus with my transit card.,Failed to swipe the transportation card in the Huawei Pay when taking a subway or bus.,00154140377742916362286ed488ffbf,10,58
3106,2473,Forgot payment password and security issues,Method of retrieving the payment password,00154201191187211121286ed4895296,11,163
3107,6188,My band is lost after I apply for card deletion.,Refund the balance of the deleted transportation card in the Huawei Pay.,00154140377723915940286ed488ffbf,12,40
3108,3137,What is a credit card application?,What is a credit card application?,00154140377758916735286ed488ffbf,8,134
3109,4590,How do I add the door key function?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,9,70
3110,5281,"Can Guangzhou Yangcheng pass when returning a card, the balance of 300 yuan inside the card be returned completely?",Method of Refunding Balance of Yangcheng Pass Card,00154140377742916373286ed488ffbf,22,65
3111,5059,How to use mobile phone NFC instead of community door control,Adding a Door Key,00154140377745116416286ed488ffbf,14,69
3112,3637,Can I change the security question?,Method of resetting the security question,00154140377750416558286ed488ffbf,11,101
3113,7770,Retrieve the call fee that is incorrectly charged.,What can I do if I use an incorrect mobile phone number to recharge my account?,2.28053701430909E+17,9,330
3114,3115,Can I borrow money from WeChat?,"What is ""borrowing money""?",00154140377758916738286ed488ffbf,9,137
3115,2383,I forgot the payment password.,Method of retrieving the payment password,00154201191187211121286ed4895296,8,163
3116,7155,I have received the incentive fund. Will the incentive fund be refunded?,How to handle the incentive after order cancellation or goods return?,00154140377721215902286ed488ffbf,19,16
3117,4221,The bound card does not match the subscriber information.,"The payment fails, and a message is displayed, indicating that the bound card does not match the user information.",00154140377750316541286ed488ffbf,10,85
3118,5234,How do I delete a lost access card?,Viewing/Deleting a Door Key,00154140377745116413286ed488ffbf,9,66
3119,2059,"When a third-party app is used to open the door, the traffic card is invoked.","When a third-party app is used to open the door, the traffic card is invoked.",00154648600851827277286ed4895296,18,191
3120,4118,What can I do if a bank card is deducted for a few cents?,What can I do if a bank card is deducted for a few cents?,00154140377750316546286ed488ffbf,17,90
3121,5157,"The door card is placed under the phone, but there is no response.",Solution to the Problem that the Card Does Not Respond When the Key Is Added,00154140377745116415286ed488ffbf,13,68
3122,1270,Can I move the traffic card on my phone to my watch?,Can I use my watch after I add a transportation card to my phone?,00155194601228256191286ed488dfeb,14,223
3123,7375,Does Huawei Nova 2s Support Certificates?,Which models support the eID function?,00154140377719915880286ed488ffbf,15,8
3124,3315,Bank of Communications Limit,Why does the system display a message indicating that the limit is exceeded when I swipe my card?,00154140377758816724286ed488ffbf,4,123
3125,4876,No door key function,Number of keys and models that can be added,00154140377745116417286ed488ffbf,7,70
3126,7048,Which cities can I add transportation cards to?,Which cities does the transportation card support?,00154140377723915914286ed488ffbf,12,20
3127,1696,"Huawei Pay, more support for the binding of a few bank cards is really that difficult?",Models that support Huawei Pay bank cards and the number of supported cards,00154650689943909952286ed488d1a3,21,196
3128,1417,What's the problem with the card?,How to Handle the Failure to Recharge the Transportation Card,00154771598881823359286ed488ffbf,13,211
3129,3992,Why can I successfully add a bank card on another phone when I have not finished adding it on one phone?,Failed to Add a Bank Card,00154140377750316549286ed488ffbf,45,93
3130,7231,Cancellation of e-ID Card,Deleting an eID,00154140377719915884286ed488ffbf,7,12
3131,6441,The transportation card is not received.,Huawei Pay Traffic Card Recharge Not Received,00154140377723915928286ed488ffbf,6,30
3132,6124,What can I do if I fail to add a bus card to my wallet?,Failed to add the transportation card to the Huawei Pay.,00154140377723915941286ed488ffbf,14,41
3133,3051,You can see the bill in the wallet.,Method of Viewing Consumption Information in Bills,00154140377758916748286ed488ffbf,10,146
3134,4855,The door key cannot be added. The card bag contains only the aviation VIP card.,Number of keys and models that can be added,00154140377745116417286ed488ffbf,20,70
3135,4765,Which model supports the door key?,Number of keys and models that can be added,00154140377745116417286ed488ffbf,9,70
3136,1183,How do I disable automatic renewal for HUAWEI Video?,How Do I Disable the Auto-Renew Service?,00155226951643056209286ed488dfeb,13,224
3137,3763,How do I disassociate from Alipay?,Unbind payment code (Alipay),00154140377750316556286ed488ffbf,7,99
3138,3070,How to add an invoice name card (header),How to add an invoice name card (header),00154140377758916745286ed488ffbf,13,143
3139,6655,What can I do if the Beijing card cannot be used after being overdrawn?,What can I do if the Beijing card cannot be used after being overdrawn?,00154140377723915918286ed488ffbf,17,24
3140,2865,How do I change my security phone number if I forget it without a password?,How can I submit a self-service complaint using my Huawei ID?,00154140377804217290286ed488ffbf,19,153
3141,3888,"The mobile phone is repaired, does the bank card that bind need not unbind?",How to deal with the bound bank card after the mobile phone is repaired or returned or replaced?,00154140377750316551286ed488ffbf,18,94
